id|songId|chorus
779|779|"Anywhere! anywhere! Fear I cannot know;
Anywhere with Jesus I can safely go.
Anywhere! anywhere! Fear I cannot know;
Anywhere with Jesus I can safely go.
Anywhere! anywhere! Fear I cannot know;
Anywhere with Jesus I can safely go.
"
780|780|na
781|781|na
782|782|"But ""I know whom I have believed,
And am persuaded that His is able
To keep that which I've committed
Unto Him against that day.""
But ""I know whom I have believed,
And am persuaded that His is able
To keep that which I've committed
Unto Him against that day.""
But ""I know whom I have believed,
And am persuaded that His is able
To keep that which I've committed
Unto Him against that day.""
But ""I know whom I have believed,
And am persuaded that His is able
To keep that which I've committed
Unto Him against that day.""
"
783|783|na
784|784|na
785|785|na
786|786|"The Lord is my light, my joy, and my song;
By day and by night He leads me along;
The Lord is my light, my joy, and my song;
By day and by night He leads me along.
The Lord is my light, my joy, and my song;
By day and by night He leads me along;
The Lord is my light, my joy, and my song;
By day and by night He leads me along.
The Lord is my light, my joy, and my song;
By day and by night He leads me along;
The Lord is my light, my joy, and my song;
By day and by night He leads me along.
The Lord is my light, my joy, and my song;
By day and by night He leads me along;
The Lord is my light, my joy, and my song;
By day and by night He leads me along.
"
787|787|na
788|788|na
789|789|"Standing, standing,
Standing on the promises of God my Savior;
Standing, standing,
I'm standing on the promises of God.
Standing, standing,
Standing on the promises of God my Savior;
Standing, standing,
I'm standing on the promises of God.
Standing, standing,
Standing on the promises of God my Savior;
Standing, standing,
I'm standing on the promises of God.
"
790|790|na
791|791|"He hideth my soul in the cleft of the rock
That shadows a dry, thirsty land;
he hideth my life in the depths of His love,
And covers me there with His hand,
And covers me there with His hand.
He hideth my soul in the cleft of the rock
That shadows a dry, thirsty land;
he hideth my life in the depths of His love,
And covers me there with His hand,
And covers me there with His hand.
He hideth my soul in the cleft of the rock
That shadows a dry, thirsty land;
he hideth my life in the depths of His love,
And covers me there with His hand,
And covers me there with His hand.
He hideth my soul in the cleft of the rock
That shadows a dry, thirsty land;
he hideth my life in the depths of His love,
And covers me there with His hand,
And covers me there with His hand.
"
792|792|na
793|793|"On Christ, the solid Rock, I stand;
All other ground is sinking sand,
All other ground is sinking sand.
On Christ, the solid Rock, I stand;
All other ground is sinking sand,
All other ground is sinking sand.
On Christ, the solid Rock, I stand;
All other ground is sinking sand,
All other ground is sinking sand.
On Christ, the solid Rock, I stand;
All other ground is sinking sand,
All other ground is sinking sand.
"
794|794|"I need no other evidence,
I need no other plea;
It is enough that Jesus died
And rose again for me.
I need no other evidence,
I need no other plea;
It is enough that Jesus died
And rose again for me.
I need no other evidence,
I need no other plea;
It is enough that Jesus died
And rose again for me.
I need no other evidence,
I need no other plea;
It is enough that Jesus died
And rose again for me.
"
795|795|"Jesus, Jesus, how I trust Him;
How I've proved Him o'er and o'er!
Jesus, Jesus, precious Jesus!
O for grace to trust Him more!
Jesus, Jesus, how I trust Him;
How I've proved Him o'er and o'er!
Jesus, Jesus, precious Jesus!
O for grace to trust Him more!
Jesus, Jesus, how I trust Him;
How I've proved Him o'er and o'er!
Jesus, Jesus, precious Jesus!
O for grace to trust Him more!
Jesus, Jesus, how I trust Him;
How I've proved Him o'er and o'er!
Jesus, Jesus, precious Jesus!
O for grace to trust Him more!
"
796|796|"Hiding in Thee, hiding in Thee,
Thou blest ""Rock of Ages,""
I'm hiding in Thee.
Hiding in Thee, hiding in Thee,
Thou blest ""Rock of Ages,""
I'm hiding in Thee.
Hiding in Thee, hiding in Thee,
Thou blest ""Rock of Ages,""
I'm hiding in Thee.
"
797|797|"Because He lives I can face tomorrow,
Because He lives all fear is gone;
Because I know He holds the future.
And life is worth the living just because He lives.
Because He lives I can face tomorrow,
Because He lives all fear is gone;
Because I know He holds the future.
And life is worth the living just because He lives.
"
798|798|na
799|799|"Mighty Rock in a weary land,
Cooling shade on the burning sand,
Faithful guide for the pilgrim band
A shelter in the time of storm.
Mighty Rock in a weary land,
Cooling shade on the burning sand,
Faithful guide for the pilgrim band
A shelter in the time of storm.
Mighty Rock in a weary land,
Cooling shade on the burning sand,
Faithful guide for the pilgrim band
A shelter in the time of storm.
Mighty Rock in a weary land,
Cooling shade on the burning sand,
Faithful guide for the pilgrim band
A shelter in the time of storm.
"
800|800|"Under His wings, under His wings,
Who from His love can sever?
Under His wings my soul shall abide,
Safely abide forever.
Under His wings, under His wings,
Who from His love can sever?
Under His wings, my soul shall abide,
Safely abide forever.
Under His wings, under His wings,
Who from His love can sever?
Under His wings, my soul shall abide,
Safely abide forever.
"
801|801|"It is well with my soul,
It is well, it is well with my soul.
It is well with my soul,
It is well, it is well with my soul.
It is well with my soul,
It is well, it is well with my soul.
"
802|802|"We'll build on the Rock,
We'll build on the Rock;
We'll build on the Rock, on the solid Rock,
On Christ, the mighty Rock.
We'll build on the Rock,
We'll build on the Rock;
We'll build on the Rock, on the solid Rock,
On Christ, the mighty Rock.
We'll build on the Rock,
We'll build on the Rock;
We'll build on the Rock, on the solid Rock,
On Christ, the mighty Rock.
"
803|803|na
804|804|na
805|805|"We have an anchor that keeps the soul
Steadfast and sure while the billows roll;
Fastened to the Rock which cannot move,
Grounded firm and deep in the Savior's love.
We have an anchor that keeps the soul
Steadfast and sure while the billows roll;
Fastened to the Rock which cannot move,
Grounded firm and deep in the Savior's love.
We have an anchor that keeps the soul
Steadfast and sure while the billows roll;
Fastened to the Rock which cannot move,
Grounded firm and deep in the Savior's love.
We have an anchor that keeps the soul
Steadfast and sure while the billows roll;
Fastened to the Rock which cannot move,
Grounded firm and deep in the Savior's love.
We have an anchor that keeps the soul
Steadfast and sure while the billows roll;
Fastened to the Rock which cannot move,
Grounded firm and deep in the Savior's love.
"
806|806|na
807|807|na
808|808|"He leadeth me, He leadeth me,
By His own hand He leadeth me;
His faithful follower I would be,
For by His hand He leadeth me.
He leadeth me, He leadeth me,
By His own hand He leadeth me;
His faithful follower I would be,
For by His hand He leadeth me.
He leadeth me, He leadeth me,
By His own hand He leadeth me;
His faithful follower I would be,
For by His hand He leadeth me.
He leadeth me, He leadeth me,
By His own hand He leadeth me;
His faithful follower I would be,
For by His hand He leadeth me.
"
809|809|na
810|810|"For He loves me, yes, He loves me,
Jesus loves me, this I know.
Jesus loves me, died to save me,
This is why I love Him so.
For He loves me, yes, He loves me,
Jesus loves me, this I know.
Jesus loves me, died to save me,
This is why I love Him so.
For He loves me, yes, He loves me,
Jesus loves me, this I know.
Jesus loves me, died to save me,
This is why I love Him so.
"
811|811|na
812|812|na
813|813|na
814|814|na
815|815|na
816|816|na
817|817|na
818|818|na
819|819|na
820|820|na
821|821|na
822|822|na
823|823|na
824|824|na
825|825|na
826|826|na
827|827|na
828|828|na
829|829|na
830|830|na
831|831|na
832|832|"All good gifts around us
Are sent from heaven above;
Then thank the Lord,
O thank the Lord
For all His love.
All good gifts around us
Are sent from heaven above;
Then thank the Lord,
O thank the Lord
For all His love.
All good gifts around us
Are sent from heaven above;
Then thank the Lord,
O thank the Lord
For all His love.
"
833|833|na
834|834|na
835|835|na
836|836|na
837|837|na
838|838|na
839|839|na
840|840|"Savior, Savior, hear my humble cry,
While on others Thou art calling,
Do not pass me by.
Savior, Savior, hear my humble cry,
While on others Thou art calling,
Do not pass me by.
Savior, Savior, hear my humble cry,
While on others Thou art calling,
Do not pass me by.
Savior, Savior, hear my humble cry,
While on others Thou art calling,
Do not pass me by.
"
841|841|na
842|842|na
843|843|"Give of your best to the Master,
Give of the strength of your youth;
Clad in salvation's full armor,
Join in the battle for truth.
Give of your best to the Master,
Give of the strength of your youth;
Clad in salvation's full armor,
Join in the battle for truth.
Give of your best to the Master,
Give of the strength of your youth;
Clad in salvation's full armor,
Join in the battle for truth.
"
844|844|"I'll go where You want me to go, dear Lord,
O'er mountain, or plain, or sea;
I'll say what You want me to say, dear Lord,
I'll be what You want me to be.
I'll go where You want me to go, dear Lord,
O'er mountain, or plain, or sea;
I'll say what You want me to say, dear Lord,
I'll be what You want me to be.
I'll go where You want me to go, dear Lord,
O'er mountain, or plain, or sea;
I'll say what You want me to say, dear Lord,
I'll be what You want me to be.
"
845|845|na
846|846|na
847|847|na
848|848|na
849|849|na
850|850|"God is love; we're His little children.
God is love; we would be like Him.
'Tis love that makes us happy,
'Tis love that smooths the way;
It helps us ""mind,"" it makes us kind
To others every day.
God is love; we're His little children.
God is love; we would be like Him.
'Tis love that makes us happy,
'Tis love that smooths the way;
It helps us ""mind,"" it makes us kind
To others every day.
God is love; we're His little children.
God is love; we would be like Him.
'Tis love that makes us happy,
'Tis love that smooths the way;
It helps us ""mind,"" it makes us kind
To others every day.
"
851|851|na
852|852|na
853|853|na
854|854|na
855|855|na
856|856|na
857|857|na
858|858|na
859|859|na
860|860|na
861|861|"Trust and obey, for there's no other way
To be happy in Jesus, but to trust and obey.
Trust and obey, for there's no other way
To be happy in Jesus, but to trust and obey.
Trust and obey, for there's no other way
To be happy in Jesus, but to trust and obey.
Trust and obey, for there's no other way
To be happy in Jesus, but to trust and obey.
Trust and obey, for there's no other way
To be happy in Jesus, but to trust and obey.
"
862|862|na
863|863|na
864|864|na
865|865|na
866|866|"Then trim your lamps, my brethren dear,
Then trim your lamps with godly fear;
The Master's coming draweth near,
Let every lamp be burning.
Then trim your lamps, my brethren dear,
Then trim your lamps with godly fear;
The Master's coming draweth near,
Let every lamp be burning.
Then trim your lamps, my brethren dear,
Then trim your lamps with godly fear;
The Master's coming draweth near,
Let every lamp be burning.
Then trim your lamps, my brethren dear,
Then trim your lamps with godly fear;
The Master's coming draweth near,
Let every lamp be burning.
"
867|867|"Look for the waymarks, the great prophetic waymarks,
Down through the ages, past the kingdoms four.
Look for the waymarks, the great prophetic waymarks;
The journey's almost o'er.
Look for the waymarks, the great prophetic waymarks,
Down through the ages, past the kingdoms four.
Look for the waymarks, the great prophetic waymarks;
The journey's almost o'er.
Look for the waymarks, the great prophetic waymarks,
Down through the ages, past the kingdoms four.
Look for the waymarks, the great prophetic waymarks;
The journey's almost o'er.
"
868|868|na
869|869|"Lo! He comes, lo! Jesus comes;
Lo! He come, He comes all glorious!
Jesus comes to reign victorious,
Lo! He comes, yes, Jesus comes.
Lo! He comes, lo! Jesus comes;
Lo! He come, He comes all glorious!
Jesus comes to reign victorious,
Lo! He comes, yes, Jesus comes.
Lo! He comes, lo! Jesus comes;
Lo! He come, He comes all glorious!
Jesus comes to reign victorious,
Lo! He comes, yes, Jesus comes.
Lo! He comes, lo! Jesus comes;
Lo! He come, He comes all glorious!
Jesus comes to reign victorious,
Lo! He comes, yes, Jesus comes.
Lo! He comes, lo! Jesus comes;
Lo! He come, He comes all glorious!
Jesus comes to reign victorious,
Lo! He comes, yes, Jesus comes.
"
870|870|na
871|871|"""Hold fast till I come,"" sweet promise of heaven
""The kingdom restored, to you shall be given.""
""Come, enter My joy, sit down on My throne;
Bright crowns are in waiting; hold fast till I come.""
""Hold fast till I come,"" sweet promise of heaven
""The kingdom restored, to you shall be given.""
""Come, enter My joy, sit down on My throne;
Bright crowns are in waiting; hold fast till I come.""
""Hold fast till I come,"" sweet promise of heaven
""The kingdom restored, to you shall be given.""
""Come, enter My joy, sit down on My throne;
Bright crowns are in waiting; hold fast till I come.""
"
872|872|na
873|873|na
874|874|na
875|875|"He will come, let us watch and be ready;
He will come, hallelujah! hallelujah!
He will come in the clouds of His Father's bright glory
But we know not the hour.
He will come, let us watch and be ready;
He will come, hallelujah! hallelujah!
He will come in the clouds of His Father's bright glory
But we know not the hour.
He will come, let us watch and be ready;
He will come, hallelujah! hallelujah!
He will come in the clouds of His Father's bright glory
But we know not the hour.
"
876|876|na
877|877|na
878|878|na
879|879|"Faith is the victory!
Faith is the victory!
O, glorious victory,
That overcomes the world.
Faith is the victory!
Faith is the victory!
O, glorious victory,
That overcomes the world.
Faith is the victory!
Faith is the victory!
O, glorious victory,
That overcomes the world.
"
880|880|na
881|881|"Stand like the brave, stand like the brave,
Stand like the brave, with thy face to the foe.
Stand like the brave, stand like the brave,
Stand like the brave, with thy face to the foe.
Stand like the brave, stand like the brave,
Stand like the brave, with thy face to the foe.
"
882|882|na
883|883|"Onward, Christian soldiers!
Marching as to war,
with the cross of Jesus
Going on before.
Onward, Christian soldiers!
Marching as to war,
with the cross of Jesus
Going on before.
Onward, Christian soldiers!
Marching as to war,
with the cross of Jesus
Going on before.
Onward, Christian soldiers!
Marching as to war,
with the cross of Jesus
Going on before.
"
884|884|na
885|885|"Rouse, then soldiers! rally round the banner!
Ready, steady, pass the word along;
Onward, forward, shout aloud hosanna!
Christ is Captain of the mighty throng.
Rouse, then soldiers! rally round the banner!
Ready, steady, pass the word along;
Onward, forward, shout aloud hosanna!
Christ is Captain of the mighty throng.
Rouse, then soldiers! rally round the banner!
Ready, steady, pass the word along;
Onward, forward, shout aloud hosanna!
Christ is Captain of the mighty throng.
"
886|886|na
887|887|na
888|888|na
889|889|na
890|890|na
891|891|"I am bound for the promised land,
I am bound for the promised land;
O who will come and go with me?
I am bound for the promised land.
I am bound for the promised land,
I am bound for the promised land;
O who will come and go with me?
I am bound for the promised land.
I am bound for the promised land,
I am bound for the promised land;
O who will come and go with me?
I am bound for the promised land.
I am bound for the promised land,
I am bound for the promised land;
O who will come and go with me?
I am bound for the promised land.
"
892|892|na
893|893|na
894|894|"I will follow Thee, my Savior,
Thou didst shed Thy blood for me;
And though all men should forsake Thee,
By Thy grace I'll follow Thee.
I will follow Thee, my Savior,
Thou didst shed Thy blood for me;
And though all men should forsake Thee,
By Thy grace I'll follow Thee.
I will follow Thee, my Savior,
Thou didst shed Thy blood for me;
And though all men should forsake Thee,
By Thy grace I'll follow Thee.
I will follow Thee, my Savior,
Thou didst shed Thy blood for me;
And though all men should forsake Thee,
By Thy grace I'll follow Thee.
I will follow Thee, my Savior,
Thou didst shed Thy blood for me;
And though all men should forsake Thee,
By Thy grace I'll follow Thee.
"
895|895|na
896|896|"Lord, lift me up, and I shall stand
By faith, on heaven's tableland,
A higher plane than I have found;
Lord, plant my feet on higher ground.
Lord, lift me up, and I shall stand
By faith, on heaven's tableland,
A higher plane than I have found;
Lord, plant my feet on higher ground.
Lord, lift me up, and I shall stand
By faith, on heaven's tableland,
A higher plane than I have found;
Lord, plant my feet on higher ground.
Lord, lift me up, and I shall stand
By faith, on heaven's tableland,
A higher plane than I have found;
Lord, plant my feet on higher ground.
"
897|897|"In a little while,
In a little while,
We shall cross the billow's foam;
We shall meet at last,
When the stormy winds are past,
In a little while we're going home.
In a little while,
In a little while,
We shall cross the billow's foam;
We shall meet at last,
When the stormy winds are past,
In a little while we're going home.
In a little while,
In a little while,
We shall cross the billow's foam;
We shall meet at last,
When the stormy winds are past,
In a little while we're going home.
In a little while,
In a little while,
We shall cross the billow's foam;
We shall meet at last,
When the stormy winds are past,
In a little while we're going home.
"
898|898|na
899|899|"Alleluia to Jesus who died on the tree,
And has raised up a ladder of mercy for me,
And has raised up a ladder of mercy for me.
Alleluia to Jesus who died on the tree,
And has raised up a ladder of mercy for me,
And has raised up a ladder of mercy for me.
Alleluia to Jesus who died on the tree,
And has raised up a ladder of mercy for me,
And has raised up a ladder of mercy for me.
"
900|900|na
901|901|na
902|902|na
903|903|"But until then my heart will go on singing,
Until then with joy I'll carry on
Until the day my eyes behold the city,
Until the day God calls me home.
But until then my heart will go on singing,
Until then with joy I'll carry on
Until the day my eyes behold the city,
Until the day God calls me home.
"
904|904|"When we all get to heaven,
What a day of rejoicing that will be!
When we all see Jesus,
We'll sing and shout the victory!
When we all get to heaven,
What a day of rejoicing that will be!
When we all see Jesus,
We'll sing and shout the victory!
When we all get to heaven,
What a day of rejoicing that will be!
When we all see Jesus,
We'll sing and shout the victory!
When we all get to heaven,
What a day of rejoicing that will be!
When we all see Jesus,
We'll sing and shout the victory!
"
905|905|na
906|906|na
907|907|na
908|908|na
909|909|na
910|910|na
911|911|na
912|912|na
913|913|na
914|914|na
915|915|na
916|916|na
917|917|na
918|918|"Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
His truth is marching on.
Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
His truth is marching on.
Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
Glory! Glory! Hallelujah!
His truth is marching on.
"
919|919|na
920|920|na
921|921|na
922|922|na
923|923|"Love at home, love at home;
Time doth softly, sweetly glide,
When there's love at home.
Love at home, love at home;
Time doth softly, sweetly glide,
When there's love at home.
Love at home, love at home;
Time doth softly, sweetly glide,
When there's love at home.
"
924|924|na
925|925|na
926|926|na
927|927|na
928|928|na
929|929|na
930|930|na
931|931|na
932|932|na
933|933|na
934|934|na
935|935|na
936|936|na
937|937|na
938|938|na
939|939|na
940|940|na
941|941|na
942|942|na
943|943|na
944|944|na
945|945|na
946|946|na
947|947|na
948|948|na
949|949|na
950|950|na
951|951|na
952|952|na
953|953|na
954|954|na
955|955|na
956|956|na
957|957|na
958|958|na
959|959|na
960|960|na
961|961|na
962|962|na
963|963|na
964|964|na
965|965|na
966|966|na
